STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/19/19,55.1,24,0,,20,,84.2,*,59,*,15.9,,0,I,9999.9,0,999.9,,879.6,24,74.1,24,10,24,8,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/19/19,59.7,24,0,,999.9,,102.9, ,75, ,14,,0,G,1009.7,24,999.9,,992.7,24,89.6,24,10,24,4.2,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/19/19,48.2,21,0,,999.9,,102.9,*,68.2,*,14,,0,I,1009.8,21,999.9,,932,21,83.6,21,7.4,21,6.3,21
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/18/19,48,24,0,,26,,96.8,*,71.6,*,20,,0,I,9999.9,0,999.9,,914.8,24,83.3,24,10,24,8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/18/19,41,24,0,,45.1,,102.9, ,66.9, ,35,,0,G,1009.3,23,999.9,,931,24,87.3,24,9.8,24,7,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/18/19,45,24,0,,28,,100, ,61.9, ,24.1,,0,I,1009.1,24,999.9,,930,24,80,24,44.6,24,7.8,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/18/19,51.9,24,0,,19,,84.2,*,53.6,*,15,,0,I,9999.9,0,999.9,,878.3,24,71.1,24,10,24,7.3,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/18/19,57,24,0,,17.1,,100, ,71.1, ,12,,0,G,1009,24,999.9,,992,24,86.8,24,10,24,5.7,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/18/19,45.2,24,0,,25.1,,100.8, ,59.7, ,18.1,,0,I,1009.3,24,999.9,,931.2,24,79.5,24,8,24,6,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/17/19,44.2,24,0,,39,,93.2,*,62.6,*,29.9,,0,I,9999.9,0,999.9,,912.4,24,79.2,24,10,24,10.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/17/19,43.7,24,0,,22.9,,100.9, ,64.9, ,17.1,,0,G,1006.4,24,999.9,,928.2,24,84.6,24,10,24,6.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/17/19,45.2,24,0,,28.9,,96.4, ,61.9, ,24.1,,0,I,1006.8,24,999.9,,927.9,24,77.1,24,35.4,24,8.9,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/17/19,47.1,24,0,,22,,82.4,*,55.4,*,17.1,,0,I,9999.9,0,999.9,,875.9,24,68.5,24,10,24,8,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/17/19,52.5,24,0,,18.1,,98.1, ,64.9, ,12,,0,G,1007.1,24,999.9,,990,24,83.3,24,10,24,5.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/17/19,46.6,23,0,,25.1,,97.7, ,59.7, ,21,,0,I,1006.9,23,999.9,,929,23,78.2,23,9.3,23,7.3,23
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/16/19,47.1,24,0,,41,,93.2,*,69.8,*,28.9,,0,I,9999.9,0,999.9,,912.9,24,81.5,24,10,24,14.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/16/19,43.9,24,0,,24.1,,105.1, ,64.9, ,15,,0,G,1006,24,999.9,,928,24,84.6,24,10,24,6.2,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/16/19,44.7,24,0,,28,,100.8, ,65.1, ,24.1,,0,I,1007,24,999.9,,928.3,24,80.2,24,32.1,24,13.2,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/16/19,49.3,24,0,,20,,77,*,57.2,*,15,,0,I,9999.9,0,999.9,,877,24,68.1,24,10,24,9.7,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/16/19,54.1,24,0,,15,,97, ,64.9, ,8.9,,0,G,1008.9,24,999.9,,991.8,24,80.8,24,10,24,5.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/16/19,45.1,24,0,,25.1,,101.5, ,61, ,19,,0,I,1007.1,24,999.9,,929.3,24,80.8,24,9.4,24,10.2,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/15/19,40.3,24,0,,39,,96.8,*,73.4,*,28,,0,I,9999.9,0,999.9,,913.9,24,82.7,24,10,24,15.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/15/19,40.2,24,0,,21,,105.1, ,66.9, ,14,,0,G,1007.3,23,999.9,,929,24,86.4,24,10,24,4.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/15/19,41.4,24,0,,26,,100.8, ,65.3, ,22,,0,I,1008.1,24,999.9,,929.3,24,80.3,24,54.2,24,10.7,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/15/19,42.4,24,0,,21,,80.6,*,57.2,*,15.9,,0,I,9999.9,0,999.9,,878.3,24,69.3,24,10,24,10.1,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/15/19,49.7,24,0,,999.9,,97, ,68, ,13,,0,G,1010.2,24,999.9,,993.1,24,82.3,24,10,24,6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/15/19,39.2,24,0,,24.1,,101.5, ,61, ,17.1,,0,I,1008.3,24,999.9,,930.4,24,80.6,24,9.3,24,7.6,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/14/19,44.2,24,0,,46,,91.4,*,73.4,*,36.9,,0,I,9999.9,0,999.9,,912.9,24,81.9,24,10,24,22.8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/14/19,42.5,24,0,,25.1,,102.9, ,70, ,17.1,,0,G,1005.5,24,999.9,,927.6,24,89.5,24,10,24,7.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/14/19,43.2,24,0,,29.9,,95.5, ,68.7, ,25.1,,0,I,1007.3,21,999.9,,928.6,24,81.7,24,45.8,24,14.1,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/14/19,45.7,24,0,,27,,78.8,*,59,*,20,,0,I,9999.9,0,999.9,,877.7,24,70.8,24,10,24,13.7,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/14/19,51.6,24,0,,999.9,,99, ,70, ,15.9,,0,G,1009.4,24,999.9,,992.3,24,84.5,24,10,24,5.9,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/14/19,43.1,24,0,,26,,98.2, ,68.2, ,21,,0,I,1007.3,20,999.9,,929.7,24,82.9,24,9.6,24,11.1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/13/19,42.9,24,0,,33,,95,*,73.4,*,25.1,,0,I,9999.9,0,999.9,,914.9,24,84.3,24,10,24,13.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/13/19,40.6,24,0,,25.1,,105.1, ,68, ,15.9,,0,G,1007.2,24,999.9,,929.2,24,88.3,24,10,24,7.4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/13/19,43.4,24,0,,32.1,,100.8, ,67.1, ,28.9,,0,I,1008.8,24,999.9,,930.1,24,83.5,24,46.3,24,15,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/13/19,45.3,24,0,,26,,87.8,*,55.4,*,20,,0,I,9999.9,0,999.9,,878.4,24,72.1,24,10,24,8.9,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/13/19,45.6,24,0,,999.9,,108, ,73.9, ,15.9,,0,G,1008.8,24,999.9,,991.9,24,88.5,24,10,24,6.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/13/19,42.8,24,0,,33,,102, ,61.3, ,20,,0,I,1008.8,24,999.9,,931.1,24,85.3,24,9.2,24,12.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/12/19,42.1,24,0,,24.1,,98.6,*,66.2,*,18.1,,0,I,9999.9,0,999.9,,918.8,24,86.1,24,10,24,7.8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/12/19,40.8,24,0,,24.1,,105.1, ,62.1, ,14,,0,G,1012.3,24,999.9,,933.8,24,89.4,24,10,24,5,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/12/19,41,24,0,,28.9,,101.3, ,64, ,21,,0,I,1012.5,24,999.9,,933.5,24,85.4,24,52.5,24,7.6,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/12/19,45.3,24,0,,17.1,,89.6,*,51.8,*,11.1,,0,I,9999.9,0,999.9,,881.8,24,73.2,24,10,24,4.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/12/19,49.7,24,0,,999.9,,108, ,73.9, ,15,,0,G,1011.2,24,999.9,,994.2,24,91.9,24,10,24,6.2,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/12/19,41.4,24,0,,27,,102.2,*,62.4,*,18.1,,0,I,1012.9,24,999.9,,934.9,24,85.6,24,8.8,24,6.4,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/11/19,37.9,24,0,,20,,98.6,*,68,*,15,,0,I,9999.9,0,999.9,,921.2,24,83.2,24,10,24,5.2,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/11/19,33.5,24,0,,999.9,,102, ,60.1, ,8.9,,0,G,1016.3,24,999.9,,937.2,24,84,24,10,24,3.6,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/11/19,33.7,24,0,,22.9,,101.3, ,57.4, ,15.9,,0,I,1015.7,24,999.9,,936.3,24,82.5,24,53.8,24,5.2,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/11/19,43.8,24,0,,15.9,,89.6,*,50,*,13,,0,I,9999.9,0,999.9,,883.9,24,70.5,24,10,24,3.7,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/11/19,45.2,24,0,,999.9,,105.1, ,71.1, ,15,,0,G,1014,24,999.9,,996.9,24,90.5,24,10,24,6.8,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/11/19,34.7,24,0,,19,,102.2,*,60.8,*,12,,0,I,1015.9,24,999.9,,937.5,24,82.3,24,9,24,4.1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/10/19,25.9,24,0,,22,,93.2,*,60.8,*,13,,0,I,9999.9,0,999.9,,921.3,24,79.2,24,10,24,6.2,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/10/19,25.6,24,0,,999.9,,99, ,60.1, ,9.9,,0,G,1017.1,24,999.9,,937.8,24,80.1,24,10,24,4.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/10/19,20.6,24,0,,999.9,,97.9, ,54.5, ,12,,0,I,1016.1,24,999.9,,936.5,24,78.3,24,45,24,4.9,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/10/19,31.9,24,0,,17.1,,86,*,48.2,*,11.1,,0,I,9999.9,0,999.9,,883.4,24,68.2,24,10,24,4,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/10/19,47.1,24,0,,999.9,,104, ,63, ,13,,0,G,1014.1,24,999.9,,997,24,86.7,24,10,24,7.4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/10/19,21.9,24,0,,15.9,,97.2, ,51.6, ,12,,0,I,1016.4,24,999.9,,937.7,24,77.5,24,9,24,3.9,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/9/19,24.7,24,0,,25.1,,89.6,*,57.2,*,18.1,,0,I,9999.9,0,999.9,,919.9,24,76.2,24,10,24,9.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/9/19,22.3,24,0,,15.9,,93.9, ,55, ,11.1,,0,G,1016.4,24,999.9,,937.1,24,79.8,24,10,24,5.9,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/9/19,24,22,0,,27,,93.4, ,54.5, ,19,,0,I,1015.2,22,999.9,,935.5,22,75.7,22,22.7,22,7.3,22
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/9/19,33.5,24,0,,31.1,,82.4,*,44.6,*,19,,0,I,9999.9,0,999.9,,881.7,24,64.5,24,10,24,8.8,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/9/19,46,24,0,,999.9,,100, ,57.9, ,15,,0,G,1014.3,24,999.9,,997,24,78.8,24,10,24,5.7,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/9/19,23.3,22,0,,27,,94.1, ,48.9, ,21,,0,I,1015.6,22,999.9,,936.8,22,75.5,22,7.5,22,6.6,22
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/8/19,29.8,24,0,,38.1,,86,*,60.8,*,28,,0,I,9999.9,0,999.9,,915.2,24,70,24,10,24,17,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/8/19,31.6,24,0,,35.9,,93, ,55, ,20,,0,G,1010,24,999.9,,931,24,74.2,24,10,24,7.4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/8/19,27.5,24,0,,26,,90.7, ,54.9, ,20,,0,I,1010.6,24,999.9,,931,24,71.9,24,43.3,24,9.8,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/8/19,32.2,24,0,,24.1,,78.8,*,41,*,20,,0,I,9999.9,0,999.9,,878.2,24,59.1,24,10,24,10.5,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/8/19,37.2,24,0,,19,,86, ,57.9, ,12,,0,G,1013.3,24,999.9,,995.9,24,71.2,24,10,24,5.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/8/19,28.5,24,0,,27,,91.4, ,48.9, ,22,,0,I,1010.6,24,999.9,,932,24,70.2,24,7.6,24,9.7,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/7/19,40.5,24,0,,33,,87.8,*,66.2,*,26,,0,I,9999.9,0,999.9,,914.2,24,74.5,24,10,24,18.3,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/7/19,36.7,24,0,,32.1,,99, ,70, ,22,,0,G,1006.3,24,999.9,,928.1,24,82.6,24,10,24,12.7,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/7/19,40.3,24,0,,31.1,,93.7, ,60.1, ,22,,0,I,1008.6,24,999.9,,929.5,23,75.3,24,60,24,13.4,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/7/19,41.2,24,0,,27,,75.2,*,48.2,*,21,,0,I,9999.9,0,999.9,,877.6,24,62.1,24,10,24,11.2,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/7/19,38,24,0,,22.9,,95, ,62.1, ,15.9,,0,G,1011.5,24,999.9,,994.3,24,76.9,24,10,24,9.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/7/19,40,24,0,,25.1,,95, ,59.7, ,20,,0,I,1008.7,24,999.9,,930.7,24,76.2,24,7.4,24,11.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/6/19,52.2,24,0,,27,,95,*,75.2,*,21,,0,I,9999.9,0,999.9,,914.7,24,84,24,10,24,12.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/6/19,49.5,24,0,,34,,104, ,66.9, ,22,,0,G,1007.6,24,999.9,,929.5,24,86.7,24,10,24,9.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/6/19,44.8,24,0,,31.1,,101.1, ,65.3, ,22.9,,0,I,1008.8,24,999.9,,930,24,82.5,24,68.3,24,14.7,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/6/19,53.3,24,0,,19,,82.4,*,59,*,14,,0,I,9999.9,0,999.9,,878.3,24,71.1,24,10,24,7.6,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/6/19,51,24,0,,21,,100.9, ,73, ,14,,0,G,1009,24,999.9,,992,24,86.9,24,10,24,7.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/6/19,47,24,0,,28,,101.3, ,64.6, ,20,,0,I,1008.9,19,999.9,,931.1,24,82.6,24,6.8,24,11.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/5/19,50.1,24,0,,29.9,,98.6,*,73.4,*,25.1,,0,I,9999.9,0,999.9,,915.2,24,84.5,24,10,24,12.8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/5/19,43.2,24,0,,25.1,,104, ,63, ,20,,0,I,1009.2,24,999.9,,930.8,24,85.6,24,10,24,4.7,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/5/19,46.6,23,0,,27,,101.1, ,61, ,22,,0,I,1009.2,23,999.9,,930.4,22,84.1,23,55.2,23,8.1,23
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/5/19,55.8,24,10010,,19,,84.2,*,59,*,15,,99.99, ,9999.9,0,999.9,,879.1,24,71.4,24,10,24,7.4,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/5/19,60.2,24,0,,15,,100.9, ,70, ,11.1,,0,G,1009.5,24,999.9,,992.5,24,87.4,24,10,24,5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/5/19,42.1,13,0,,22,,101.3,*,81,*,17.1,,0,I,1008.1,6,999.9,,930.8,13,93.4,13,6,13,6.5,13
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/4/19,47.8,24,0,,32.1,,93.2,*,71.6,*,27,,0,I,9999.9,0,999.9,,914.9,24,79.8,24,10,24,13.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/4/19,42.5,24,0,,999.9,,99,*,63,*,11.1,,0,G,1009.6,24,999.9,,930.9,24,82,24,10,24,5.1,23
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/4/19,44.3,24,0,,21,,97.2, ,56.1, ,15.9,,0,I,1009.4,24,999.9,,930.2,24,78.9,24,52.1,24,6.6,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/4/19,52.5,24,0,,20,,80.6,*,53.6,*,15,,0,I,9999.9,0,999.9,,878.6,24,67.3,24,10,24,7.3,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/4/19,56.8,24,0,,999.9,,98.1, ,66, ,9.9,,0,G,1010.2,24,999.9,,993,24,83.2,24,10,24,4.4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/4/19,44.1,24,0,,22.9,,98.1, ,52.5, ,14,,0,A,1009.7,24,999.9,,931.5,24,78.7,24,6.9,24,4.4,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/3/19,44,24,0,,28,,87.8,*,64.4,*,19,,0,I,9999.9,0,999.9,,913.9,24,73.8,24,10,24,9.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/3/19,40.1,24,0,,20,,93, ,60.1, ,13,,0,G,1008.9,24,999.9,,930,24,77,24,10,24,5.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/3/19,42.7,24,0,,999.9,,92.1, ,55.4, ,15,,0,I,1008.8,24,999.9,,929.4,24,72.8,24,40.8,24,6,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/3/19,49.7,24,10000,,22,,75.2,*,48.2,*,14,,99.99, ,9999.9,0,999.9,,877.1,24,60.4,24,10,24,5.7,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/3/19,56.7,24,10000,,25.1,,91.9, ,64.9, ,15,,0.23,G,1009.7,24,999.9,,992.6,24,76.8,24,9.7,24,4.2,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/3/19,41.4,24,0,,999.9,,92.1, ,52.5, ,14,,0,I,1009.1,24,999.9,,930.6,24,72.1,24,7.6,24,4,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/2/19,44.9,24,10010,,999.9,,82.4,*,59,*,26,,99.99, ,9999.9,0,999.9,,912.8,24,69.9,24,10,24,7.2,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/2/19,41.6,24,0,,28,,91.9, ,60.1, ,20,,0.01,G,1007.7,24,999.9,,928.8,24,74.8,24,10,24,6.6,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/2/19,41.8,23,10000,,24.1,,88, ,55, ,21,,0,H,1007.7,22,999.9,,928.2,23,72.1,23,12.2,23,6.6,23
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/2/19,46.9,24,10010,,22,,73.4,*,44.6,*,13,,99.99, ,9999.9,0,999.9,,875.5,24,58,24,10,24,4.7,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/2/19,50.1,24,10,,21,,93.9, ,64.9, ,13,,0,G,1007.7,24,999.9,,990.5,24,78.3,24,10,24,5.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/2/19,41.3,21,10000,,25.1,,88, ,53.1, ,20,,0,H,1007.9,21,999.9,,929.6,21,72,21,8,21,5.4,21
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/1/19,44.1,24,0,,28.9,,82.4,*,59,*,22.9,,0,I,9999.9,0,999.9,,912.6,17,72.3,24,10,24,7.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/1/19,39.6,24,10000,,32.1,,90, ,60.1, ,15.9,,0,G,1007.1,24,999.9,,928.5,24,77.5,24,9.9,24,6.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/1/19,40.2,24,0,,28,,87.3, ,52.9, ,22.9,,0,I,1007.2,24,999.9,,927.8,16,71.4,24,43.8,24,8.6,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/1/19,50.6,24,10000,,18.1,,73.4,*,48.2,*,14,,99.99, ,9999.9,0,999.9,,875,17,60.6,24,10,24,5.9,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/1/19,54.3,24,0,,999.9,,91.9, ,62.1, ,13,,0,G,1007.5,24,999.9,,990.3,24,78.4,24,10,24,5.3,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/1/19,40.9,24,10000,,22,,88.7, ,52.9, ,20,,0,H,1007.5,24,999.9,,929.2,16,71.2,24,7.7,24,5.6,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,5/31/19,41.4,24,0,,25.1,,82.4,*,59,*,20,,0,I,9999.9,0,999.9,,914.3,22,71.5,24,10,24,7.7,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,5/31/19,40.4,24,0,,25.1,,90, ,57, ,18.1,,0,G,1008.8,24,999.9,,930,24,75.9,24,10,24,6.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,5/31/19,38.2,24,0,,26,,87.8,*,52.9,*,21,,0,I,1009,24,999.9,,929.9,21,70.9,24,51.7,24,7.2,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,5/31/19,45.4,24,0,,20,,73.4,*,46.4,*,15,,0,I,9999.9,0,999.9,,876.5,22,61.9,24,10,24,5.7,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,5/31/19,50.5,24,0,,999.9,,91, ,62.1, ,13,,0,G,1009.5,24,999.9,,992.3,24,75.7,24,10,24,5.7,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,5/31/19,37.8,24,0,,25.1,,88.7, ,51.4, ,19,,0,I,1009.2,24,999.9,,931.1,21,71.2,24,7.4,24,7,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,5/30/19,41.1,24,0,,27,,84.2,*,59,*,21,,0,I,9999.9,0,999.9,,914.2,24,71.4,24,10,24,8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,5/30/19,39.6,23,0,,24.1,,90, ,57, ,13,,0,I,1009.1,23,999.9,,930.1,23,74.4,23,10,23,6.6,22
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,5/30/19,37,24,0,,29.9,,86.9, ,49.6, ,21,,0,I,1009.2,24,999.9,,929.6,23,71,24,57.1,24,8.6,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,5/30/19,46.5,24,0,,18.1,,73.4,*,41,*,13,,0,I,9999.9,0,999.9,,876.6,24,59.5,24,10,24,5.6,24
